year_int,quarter_num,Quarter,Sector,Location,Insolvency_Count,time_index,lag_1,lag_2,rolling_avg_4,Sector_code,Location_code,Risk_level,Average_Interest_Rate,Energy_Price_Index,Regional_GDP
2024,2,Q2 2024,Water & Waste,Scotland,2,2024.25,2.0,1.0,1.5,20,1,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Water & Waste,Scotland,4,2024.5,2.0,2.0,1.75,20,1,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Water & Waste,Scotland,2,2024.75,4.0,2.0,2.25,20,1,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Water & Waste,Scotland,3,2025.0,2.0,4.0,2.5,20,1,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Water & Waste,Scotland,3,2025.25,3.0,2.0,2.75,20,1,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Water & Waste,Scotland,2,2025.5,3.0,3.0,3.0,20,1,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Water & Waste,Scotland,1,2025.75,2.0,3.0,2.5,20,1,1,4.25,99.05,1861953.0
2016,3,Q3 2016,Wholesale & Retail,England/Wales,481,2016.5,537.0,530.0,533.5,21,0,2,0.3424,37.11,1784443.0
2016,4,Q4 2016,Wholesale & Retail,England/Wales,498,2016.75,481.0,537.0,516.0,21,0,2,0.25,39.13,1784443.0
2017,1,Q1 2017,Wholesale & Retail,England/Wales,611,2017.0,498.0,481.0,511.5,21,0,2,0.25,39.57,1861953.0
2017,2,Q2 2017,Wholesale & Retail,England/Wales,494,2017.25,611.0,498.0,531.75,21,0,2,0.25,38.3,1861953.0
2017,3,Q3 2017,Wholesale & Retail,England/Wales,563,2017.5,494.0,611.0,521.0,21,0,2,0.25,38.64,1861953.0
2017,4,Q4 2017,Wholesale & Retail,England/Wales,484,2017.75,563.0,494.0,541.5,21,0,2,0.413,41.23,1861953.0
2018,1,Q1 2018,Wholesale & Retail,England/Wales,577,2018.0,484.0,563.0,538.0,21,0,2,0.5,41.62,1922054.0
2018,2,Q2 2018,Wholesale & Retail,England/Wales,600,2018.25,577.0,484.0,529.5,21,0,2,0.5,40.89,1922054.0
2018,3,Q3 2018,Wholesale & Retail,England/Wales,633,2018.5,600.0,577.0,556.0,21,0,2,0.663,42.33,1922054.0
2018,4,Q4 2018,Wholesale & Retail,England/Wales,541,2018.75,633.0,600.0,573.5,21,0,2,0.75,45.37,1922054.0
2019,1,Q1 2019,Wholesale & Retail,England/Wales,655,2019.0,541.0,633.0,587.75,21,0,2,0.75,46.57,1996347.0
2019,2,Q2 2019,Wholesale & Retail,England/Wales,608,2019.25,655.0,541.0,607.25,21,0,2,0.75,45.14,1996347.0
2019,3,Q3 2019,Wholesale & Retail,England/Wales,619,2019.5,608.0,655.0,609.25,21,0,2,0.75,44.6,1996347.0
2019,4,Q4 2019,Wholesale & Retail,England/Wales,576,2019.75,619.0,608.0,605.75,21,0,2,0.75,47.61,1996347.0
2020,1,Q1 2020,Wholesale & Retail,England/Wales,570,2020.0,576.0,619.0,614.5,21,0,2,0.6132,46.94,1885198.0
2020,2,Q2 2020,Wholesale & Retail,England/Wales,422,2020.25,570.0,576.0,593.25,21,0,2,0.1,43.8,1885198.0
2020,3,Q3 2020,Wholesale & Retail,England/Wales,378,2020.5,422.0,570.0,546.75,21,0,2,0.1,44.5,1885198.0
2020,4,Q4 2020,Wholesale & Retail,England/Wales,317,2020.75,378.0,422.0,486.5,21,0,2,0.1,48.19,1885198.0
2021,1,Q1 2021,Wholesale & Retail,England/Wales,326,2021.0,317.0,378.0,421.75,21,0,2,0.1,49.59,2042011.0
2021,2,Q2 2021,Wholesale & Retail,England/Wales,361,2021.25,326.0,317.0,360.75,21,0,2,0.1,49.05,2042011.0
2021,3,Q3 2021,Wholesale & Retail,England/Wales,477,2021.5,361.0,326.0,345.5,21,0,2,0.1,53.66,2042011.0
2021,4,Q4 2021,Wholesale & Retail,England/Wales,558,2021.75,477.0,361.0,370.25,21,0,2,0.1261,60.97,2042011.0
2022,1,Q1 2022,Wholesale & Retail,England/Wales,707,2022.0,558.0,477.0,430.5,21,0,2,0.45,66.09,2243340.0
2022,2,Q2 2022,Wholesale & Retail,England/Wales,811,2022.25,707.0,558.0,525.75,21,0,2,0.9478,78.64,2243340.0
2022,3,Q3 2022,Wholesale & Retail,England/Wales,843,2022.5,811.0,707.0,638.25,21,0,2,1.6141,86.09,2243340.0
2022,4,Q4 2022,Wholesale & Retail,England/Wales,922,2022.75,843.0,811.0,729.75,21,0,2,2.8234,101.86,2243340.0
2023,1,Q1 2023,Wholesale & Retail,England/Wales,959,2023.0,922.0,843.0,820.75,21,0,2,3.8472,105.67,2422397.0
2023,2,Q2 2023,Wholesale & Retail,England/Wales,988,2023.25,959.0,922.0,883.75,21,0,2,4.4396,111.39,2422397.0
2023,3,Q3 2023,Wholesale & Retail,England/Wales,923,2023.5,988.0,959.0,928.0,21,0,2,5.1603,108.35,2422397.0
2023,4,Q4 2023,Wholesale & Retail,England/Wales,1078,2023.75,923.0,988.0,948.0,21,0,2,5.25,108.98,2422397.0
2024,1,Q1 2024,Wholesale & Retail,England/Wales,845,2024.0,1078.0,923.0,987.0,21,0,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Wholesale & Retail,England/Wales,991,2024.25,845.0,1078.0,958.5,21,0,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Wholesale & Retail,England/Wales,867,2024.5,991.0,845.0,959.25,21,0,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Wholesale & Retail,England/Wales,875,2024.75,867.0,991.0,945.25,21,0,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Wholesale & Retail,England/Wales,920,2025.0,875.0,867.0,894.5,21,0,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Wholesale & Retail,England/Wales,1000,2025.25,920.0,875.0,913.25,21,0,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Wholesale & Retail,England/Wales,961,2025.5,1000.0,920.0,915.5,21,0,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Wholesale & Retail,England/Wales,853,2025.75,961.0,1000.0,939.0,21,0,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Wholesale & Retail,England/Wales,821,2026.0,853.0,961.0,933.5,21,0,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Wholesale & Retail,Scotland,35,2016.5,39.0,30.0,34.5,21,1,2,0.3424,37.11,151973.0
2016,4,Q4 2016,Wholesale & Retail,Scotland,33,2016.75,35.0,39.0,34.666666666666664,21,1,2,0.25,39.13,151973.0
2017,1,Q1 2017,Wholesale & Retail,Scotland,27,2017.0,33.0,35.0,34.25,21,1,2,0.25,39.57,159217.0
2017,2,Q2 2017,Wholesale & Retail,Scotland,36,2017.25,27.0,33.0,33.5,21,1,2,0.25,38.3,159217.0
2017,3,Q3 2017,Wholesale & Retail,Scotland,28,2017.5,36.0,27.0,32.75,21,1,2,0.25,38.64,159217.0
2017,4,Q4 2017,Wholesale & Retail,Scotland,22,2017.75,28.0,36.0,31.0,21,1,2,0.413,41.23,159217.0
2018,1,Q1 2018,Wholesale & Retail,Scotland,28,2018.0,22.0,28.0,28.25,21,1,2,0.5,41.62,162423.0
2018,2,Q2 2018,Wholesale & Retail,Scotland,34,2018.25,28.0,22.0,28.5,21,1,2,0.5,40.89,162423.0
2018,3,Q3 2018,Wholesale & Retail,Scotland,35,2018.5,34.0,28.0,28.0,21,1,2,0.663,42.33,162423.0
2018,4,Q4 2018,Wholesale & Retail,Scotland,21,2018.75,35.0,34.0,29.75,21,1,2,0.75,45.37,162423.0
2019,1,Q1 2019,Wholesale & Retail,Scotland,52,2019.0,21.0,35.0,29.5,21,1,2,0.75,46.57,168993.0
2019,2,Q2 2019,Wholesale & Retail,Scotland,20,2019.25,52.0,21.0,35.5,21,1,2,0.75,45.14,168993.0
2019,3,Q3 2019,Wholesale & Retail,Scotland,22,2019.5,20.0,52.0,32.0,21,1,2,0.75,44.6,168993.0
2019,4,Q4 2019,Wholesale & Retail,Scotland,24,2019.75,22.0,20.0,28.75,21,1,2,0.75,47.61,168993.0
2020,1,Q1 2020,Wholesale & Retail,Scotland,26,2020.0,24.0,22.0,29.5,21,1,2,0.6132,46.94,158489.0
2020,2,Q2 2020,Wholesale & Retail,Scotland,12,2020.25,26.0,24.0,23.0,21,1,2,0.1,43.8,158489.0
2020,3,Q3 2020,Wholesale & Retail,Scotland,16,2020.5,12.0,26.0,21.0,21,1,2,0.1,44.5,158489.0
2020,4,Q4 2020,Wholesale & Retail,Scotland,18,2020.75,16.0,12.0,19.5,21,1,2,0.1,48.19,158489.0
2021,1,Q1 2021,Wholesale & Retail,Scotland,11,2021.0,18.0,16.0,18.0,21,1,2,0.1,49.59,171688.0
2021,2,Q2 2021,Wholesale & Retail,Scotland,21,2021.25,11.0,18.0,14.25,21,1,2,0.1,49.05,171688.0
2021,3,Q3 2021,Wholesale & Retail,Scotland,15,2021.5,21.0,11.0,16.5,21,1,2,0.1,53.66,171688.0
2021,4,Q4 2021,Wholesale & Retail,Scotland,14,2021.75,15.0,21.0,16.25,21,1,2,0.1261,60.97,171688.0
2022,1,Q1 2022,Wholesale & Retail,Scotland,18,2022.0,14.0,15.0,15.25,21,1,2,0.45,66.09,188246.0
2022,2,Q2 2022,Wholesale & Retail,Scotland,36,2022.25,18.0,14.0,17.0,21,1,2,0.9478,78.64,188246.0
2022,3,Q3 2022,Wholesale & Retail,Scotland,44,2022.5,36.0,18.0,20.75,21,1,2,1.6141,86.09,188246.0
2022,4,Q4 2022,Wholesale & Retail,Scotland,44,2022.75,44.0,36.0,28.0,21,1,2,2.8234,101.86,188246.0
2023,1,Q1 2023,Wholesale & Retail,Scotland,38,2023.0,44.0,44.0,35.5,21,1,2,3.8472,105.67,204188.0
2023,2,Q2 2023,Wholesale & Retail,Scotland,47,2023.25,38.0,44.0,40.5,21,1,2,4.4396,111.39,204188.0
2023,3,Q3 2023,Wholesale & Retail,Scotland,37,2023.5,47.0,38.0,43.25,21,1,2,5.1603,108.35,204188.0
2023,4,Q4 2023,Wholesale & Retail,Scotland,50,2023.75,37.0,47.0,41.5,21,1,2,5.25,108.98,204188.0
2024,1,Q1 2024,Wholesale & Retail,Scotland,41,2024.0,50.0,37.0,43.0,21,1,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Wholesale & Retail,Scotland,47,2024.25,41.0,50.0,43.75,21,1,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Wholesale & Retail,Scotland,38,2024.5,47.0,41.0,43.75,21,1,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Wholesale & Retail,Scotland,50,2024.75,38.0,47.0,44.0,21,1,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Wholesale & Retail,Scotland,42,2025.0,50.0,38.0,44.0,21,1,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Wholesale & Retail,Scotland,50,2025.25,42.0,50.0,44.25,21,1,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Wholesale & Retail,Scotland,35,2025.5,50.0,42.0,45.0,21,1,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Wholesale & Retail,Scotland,48,2025.75,35.0,50.0,44.25,21,1,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Wholesale & Retail,Scotland,47,2026.0,48.0,35.0,43.75,21,1,2,0.75,49.59,1861953.0
